USSCIDN,OFFGUIDE,SENTRNGE,MNTHDEPT,PCNTDEPT,SENTTCAP,SENSPCAP
2305592,13,4,9.9671484888,99.671484888,0.0328515112,0.0328515112
2305593,26,7,15,100,,0
2305594,17,0,,,3,3
2305595,27,0,,,469.99,469.99
2305596,17,3,10,19.607843137,41,41
2305597,17,0,,,12,12
2305598,10,0,,,52,52
2305599,26,8,32,22.857142857,108,108
2305600,26,5,51,29.824561404,120,120
2305601,17,3,22,47.826086957,24,24
2305602,10,0,,,135,135
2305603,17,0,,,1.07,1.07
2305604,17,0,,,1.26,1.26
2305605,16,0,,,,4
2305606,30,7,34,48.571428571,36,36
2305607,10,0,,,57,57
2305608,17,0,,,18,18
2305609,17,3,4,50,4,4
2305610,17,0,,,1.07,1.07
2305611,29,8,6,50,,6
2305612,17,0,,,7,7
2305613,17,0,,,0.72,0.72
2305614,17,0,,,44,44
2305615,17,8,9,15.789473684,48,48
2305616,16,0,,,,0
2305617,17,5,8,21.621621622,29,29
2305618,10,8,28,23.333333333,92,92
2305619,16,5,9,30,21,21
2305620,17,0,,,6,6
2305621,10,0,,,35,35
2305622,17,0,,,7,7
2305623,13,0,,,96,96
2305624,17,0,,,7,7
2305625,17,0,,,27,27
2305626,17,8,6,14.634146341,35,35
2305627,17,0,,,0.0328515112,0.0328515112
2305628,7,0,,,60,60
2305629,16,7,6,100,,0
2305630,17,0,,,8,8
2305631,17,0,,,57,57
2305632,10,3,10,55.555555556,8,8
2305633,17,0,,,7,7
2305634,13,0,,,120,120
2305635,16,8,33,64.705882353,18,18
2305636,10,8,1,0.826446281,120,120
2305637,17,6,3,50,9,9
2305638,21,4,22,73.333333333,2,8
2305639,17,0,,,1.07,1.07
2305640,16,8,27,100,,0
2305641,7,8,31,83.783783784,,6
2305642,16,0,,,41,41
2305643,17,0,,,33,33
2305644,10,2,28,33.333333333,56,56
2305645,10,2,14,46.666666667,16,16
2305646,30,0,,,,0
2305647,17,0,,,0.89,0.89
2305648,17,0,,,0.0328515112,0.0328515112
2305649,10,8,63,33.510638298,125,125
2305650,17,3,7.17,71.7,2.83,2.83
2305651,7,2,30,16.666666667,150,150
2305652,16,0,,,,0
2305653,26,8,27,15.254237288,150,150
2305654,13,6,54,200,81,81
2305655,13,0,,,33,33
2305656,17,0,,,46,46
2305657,10,7,7,18.918918919,30,30
2305658,16,7,12,28.571428571,30,30
2305659,10,0,,,84,84
2305660,17,0,,,24,24
2305661,1,0,,,6,12
2305662,13,0,,,71,71
2305663,10,2,17,22.077922078,60,60
2305664,24,0,,,24,24
2305665,17,0,,,7,7
2305666,21,0,,,156,156
2305667,17,0,,,7,7
2305668,17,3,6.44,80.5,1.56,1.56
2305669,17,3,6,28.571428571,15,15
2305670,17,0,,,1.07,1.07
2305671,30,0,,,,0
2305672,17,0,,,5.49,5.49
2305673,10,8,10,14.285714286,60,60
2305674,16,7,4,100,,0
2305675,17,5,26,56.52173913,20,20
2305676,26,0,,,141,141
2305677,17,0,,,24,24
2305678,10,0,,,120,120
2305679,17,0,,,8,8
2305680,10,0,,,100,100
2305681,17,0,,,24,24
2305682,16,0,,,4,4
2305683,17,8,3,5.8823529412,48,48
2305684,16,8,34.967148489,85.285728022,0.0328515112,6.0328515112
2305685,10,1,12,100,24,24
2305686,27,0,,,120,120
2305687,13,8,52,52,48,48
2305688,10,8,13.28,73.777777778,4.72,4.72
2305689,13,0,,,18,18
2305690,10,0,,,15,15
2305691,13,0,,,120,120
2305692,17,0,,,24,24
2305693,17,0,,,5,5
2305694,17,0,,,0.69,0.69
2305695,13,0,,,33,33
2305696,10,2,6,20,24,24
2305697,10,8,5,10.869565217,41,41
2305698,27,5,160,44.444444444,200,200
2305699,10,0,,,60,60
2305700,26,2,,,174,174
2305701,30,0,,,,0
2305702,17,0,,,3.72,3.72
2305703,13,0,,,24,24
2305704,16,0,,,145,145
2305705,4,6,3,11.111111111,30,30
2305706,10,2,48,28.571428571,120,120
2305707,13,0,,,46,46
2305708,10,0,,,15,15
2305709,17,3,9,19.565217391,37,37
2305710,7,0,,,135,135
2305711,10,2,15,11.111111111,120,120
2305712,13,8,44.97,78.894736842,12.03,12.03
2305713,17,3,6.41,64.1,3.59,3.59
2305714,10,2,8.97,42.714285714,12.03,12.03
2305715,10,0,,,135,135
2305716,26,0,,,51,51
2305717,10,2,,,360,360
2305718,17,5,5,23.80952381,16,16
2305719,17,3,5,33.333333333,10,10
2305720,17,0,,,15,15
2305721,21,4,119,49.583333333,121,121
2305722,21,8,6,20,24,24
2305723,17,0,,,0.46,0.46
2305724,10,0,,,41,41
2305725,17,3,8,66.666666667,4,4
2305726,10,8,14.44,80.222222222,3.56,3.56
2305727,7,0,,,240,240
2305728,17,0,,,1.79,1.79
2305729,17,0,,,2.76,2.76
2305730,17,0,,,18,18
2305731,17,0,,,46,46
2305732,16,8,2,11.111111111,16,16
2305733,17,0,,,30,30
2305734,10,3,57.97,82.814285714,12.03,12.03
2305735,10,0,,,60,60
2305736,10,3,37,52.857142857,33,33
2305737,17,0,,,0.0328515112,0.0328515112
2305738,17,0,,,1.46,1.46
2305739,25,8,6,33.333333333,12,12
2305740,9,0,,,,0
2305741,17,0,,,7,7
2305742,10,0,,,5.98,5.98
2305743,17,0,,,7,7
2305744,16,0,,,0.03,0.03
2305745,13,0,,,18,18
2305746,10,2,42,35,78,78
2305747,13,8,10,100,,0
2305748,17,8,2,20,8,8
2305749,10,0,,,48,48
2305750,26,0,,,188,188
2305751,24,0,,,21,21
2305752,10,8,68,36.170212766,120,120
2305753,10,8,44,62.857142857,26,26
2305754,16,7,21,87.5,,3
2305756,10,2,74,22.839506173,250,250
2305757,10,2,85,56.291390728,66,66
2305758,10,0,,,120,120
2305759,17,0,,,4.79,4.79
2305760,16,0,,,27,27
2305761,9,0,,,6,6
2305762,16,0,,,210,210
2305763,17,0,,,1.03,1.03
2305764,9,0,,,6,6
2305766,10,0,,,87,87
2305767,4,1,25,35.211267606,96,96
2305768,1,0,,,27,27
2305769,9,0,,,6,6
2305770,27,0,,,120,120
2305771,17,3,18,100,,0
2305772,17,0,,,2.82,2.82
2305773,10,0,,,120,120
2305774,16,0,,,0.0328515112,0.0328515112
2305775,10,0,,,87,87
2305776,7,0,,,120,120
2305778,9,0,,,6,6
2305779,10,2,9,19.565217391,37,37
2305780,17,3,4,40,6,6
2305781,10,0,,,6.07,6.07
2305782,17,0,,,2,2
2305783,16,0,,,57,57
2305784,17,4,36,70.588235294,15,15
2305785,17,3,6,25,18,18
2305786,10,0,,,60,60
2305787,10,2,8,26.666666667,22,22
2305788,10,2,18,30,42,42
2305789,30,4,34,34,66,66
2305790,10,0,,,51,51
2305792,17,0,,,2.46,2.46
2305793,10,0,,,60,60
2305794,17,0,,,3.92,3.92
2305795,13,0,,,18,18
2305796,13,7,12,13.043478261,80,80
2305797,10,8,45.967148489,99.928583671,0.0328515112,0.0328515112
2305798,10,0,,,70,70
2305799,13,2,9,15,51,51
2305800,17,0,,,16,16
2305801,16,0,,,,0
2305802,13,0,,,37,37
2305803,10,2,69.967148489,99.95306927,0.0328515112,0.0328515112
2305804,16,2,12,36.363636364,21,21
2305805,10,2,61,50.41322314,60,60
2305806,17,5,17,62.962962963,10,10
2305807,10,8,150,62.5,90,90
2305808,17,0,,,0.0328515112,0.0328515112
2305809,13,7,2.97,19.8,12.03,12.03
2305810,30,0,,,,0
2305811,7,0,,,60,60
2305812,29,5,3,11.111111111,24,24
2305813,9,0,,,6,6
2305814,10,0,,,120,120
2305815,10,0,,,,8
2305816,17,0,,,16,16
2305817,13,8,11,26.829268293,30,30
2305819,13,6,7,17.073170732,48,48
2305820,10,8,11.967148489,99.726237407,0.0328515112,0.0328515112
2305821,6,7,7.9671484888,99.58935611,0.0328515112,0.0328515112
2305822,16,0,,,51,51
2305823,16,7,17.97,59.9,12.03,12.03
2305824,17,5,22,47.826086957,24,24
2305825,10,0,,,105,105
2305826,17,3,3,20,12,12
2305827,17,0,,,14,14
2305828,10,0,,,120,120
2305829,13,8,10,7.6923076923,120,120
2305830,10,0,,,151,151
2305831,16,0,,,3.16,3.16
2305832,10,8,57,42.222222222,78,78
2305833,9,0,,,2,2
2305834,9,0,,,3,3
2305835,9,0,,,3,3
2305836,10,8,60,55.555555556,48,48
2305837,17,3,2.31,38.5,3.69,3.69
2305838,9,0,,,6,6
2305839,9,6,1,16.666666667,7,7
2305840,10,0,,,80,80
2305841,9,0,,,6,6
2305842,9,0,,,6,6
2305843,16,0,,,70,70
2305844,9,0,,,6,6
2305845,10,0,,,60,60
2305846,9,0,,,6,6
2305847,9,6,3,50,9,9
2305848,9,6,2,33.333333333,8,8
2305849,9,0,,,6,6
2305850,10,8,6,9.5238095238,57,57
2305851,17,0,,,10,10
2305852,30,0,,,,0
2305853,16,8,18,25.714285714,52,52
2305854,16,0,,,,0
2305855,9,6,1,16.666666667,7,7
2305856,30,0,,,,6
2305857,13,0,,,34,34
2305858,30,0,,,,0
2305859,17,3,7.74,77.4,2.26,2.26
2305860,13,8,11,91.666666667,1,1
2305862,16,0,,,30.23,30.23
2305863,10,2,50,57.471264368,37,37
2305864,30,0,,,,1
2305865,9,0,,,6,6
2305866,9,0,,,6,6
2305867,9,0,,,6,6
2305868,9,0,,,6,6
2305869,9,0,,,6,6
2305870,21,0,,,135,135
2305871,10,8,16,22.857142857,54,54
2305872,9,0,,,6,6
2305873,9,0,,,6,6
2305874,9,0,,,6,6
2305875,9,0,,,6,6
2305876,9,0,,,6,6
2305877,13,0,,,0.0328515112,0.0328515112
2305878,9,0,,,6,6
2305879,9,0,,,6,6
2305880,9,0,,,6,6
2305881,9,6,1,16.666666667,7,7
2305882,9,0,,,6,6
2305883,9,0,,,6,6
2305884,9,0,,,6,6
2305885,9,0,,,6,6
2305886,9,0,,,6,6
2305887,9,0,,,6,6
2305888,9,0,,,6,6
2305889,9,0,,,6,6
2305890,9,6,2,33.333333333,8,8
2305891,9,0,,,3,3
2305892,16,2,9.97,99.7,0.03,0.03
2305893,17,0,,,10,10
2305894,9,0,,,6,6
2305895,9,6,3,50,9,9
2305896,9,0,,,6,6
2305897,9,0,,,6,6
2305898,9,0,,,6,6
2305899,9,0,,,6,6
2305900,30,0,,,,0
2305901,9,0,,,6,6
2305902,9,6,1,16.666666667,7,7
2305903,9,0,,,6,6
2305904,10,0,,,61,61
2305905,9,0,,,6,6
2305906,13,0,,,18,18
2305907,13,8,24,100,,0
2305908,30,0,,,,0
2305909,10,8,23,56.097560976,18,18
2305910,13,6,23,62.162162162,60,60
2305911,10,5,22,25.287356322,65,65
2305912,17,0,,,1.03,1.03
2305913,9,0,,,1,1
2305914,15,0,,,,6
2305915,17,0,,,51,51
2305917,17,3,7.41,74.1,2.59,2.59
2305918,10,0,,,21,21
2305919,17,4,21,36.842105263,36,36
2305920,16,2,12,100,,0
2305921,13,0,,,49.36,49.36
2305922,17,0,,,1.23,1.23
2305923,29,8,18,100,,0
2305924,10,2,10,15.873015873,53,53
2305925,10,0,,,120,120
2305926,17,7,15,100,,0
2305927,10,8,15,17.24137931,72,72
2305928,29,0,,,,6
2305929,9,0,,,6,6
2305930,17,0,,,1.53,1.53
2305931,17,0,,,1.16,1.16
2305932,16,0,,,24,24
2305933,10,0,,,106,106
2305934,10,7,40,57.142857143,30,30
2305935,10,4,19,33.333333333,38,38
2305936,17,0,,,10,10
2305937,17,0,,,0.0328515112,0.0328515112
2305938,1,8,14,93.333333333,,1
2305939,10,3,41,80.392156863,,10
2305940,13,0,,,57,57
2305941,21,8,10,21.739130435,36,36
2305942,15,2,14,46.666666667,16,16
2305943,10,2,10,15.873015873,53,53
2305944,10,2,36,20,144,144
2305945,10,4,5.97,33.166666667,12.03,12.03
2305946,17,0,,,1.46,1.46
2305947,10,7,114,35.185185185,210,210
2305948,10,2,36,30,84,84
2305949,16,6,7,17.073170732,48,48
2305950,23,2,9,19.565217391,37,37
2305951,10,2,27,31.034482759,60,60
2305952,17,0,,,0.95,0.95
2305954,21,8,29.967148489,99.890494963,0.0328515112,0.0328515112
2305955,10,2,61,87.142857143,9,9
2305956,17,0,,,1.69,1.69
2305957,27,7,,,360,360
2305958,16,0,,,,0
2305959,10,8,3,14.285714286,18,18
2305960,10,0,,,12,12
2305961,10,3,108,64.285714286,60,60
2305962,10,0,,,6.46,6.46
2305963,17,0,,,18,18
2305964,10,0,,,151,151
2305965,17,0,,,1.36,1.36
2305966,17,3,6.54,81.75,1.46,1.46
2305967,17,0,,,1.36,1.36
2305968,1,8,2,33.333333333,4,4
2305969,10,5,4,10.810810811,33,33
2305970,10,0,,,15,15
2305972,10,3,6.18,51.5,5.82,5.82
2305973,16,2,15,50,15,15
2305974,17,0,,,1.56,1.56
2305975,17,0,,,0.79,0.79
2305976,17,0,,,1,1
2305977,17,0,,,12,12
2305978,10,7,106,40.458015267,156,156
2305979,17,0,,,1.46,1.46
2305980,9,0,,,,0
2305981,17,0,,,4,8
2305982,16,0,,,24,24
2305983,10,0,,,151,151
2305984,13,0,,,33,33
2305985,13,0,,,46,46
2305986,10,0,,,470,470
2305987,16,0,,,21,21
2305988,27,0,,,360,360
2305989,21,8,4.9671484888,33.114323259,0.0328515112,10.032851511
2305990,17,0,,,41,41
2305991,13,8,82,31.297709924,180,180
2305992,13,2,24.97,67.486486486,12.03,12.03
2305993,10,3,12,36.363636364,21,21
2305994,10,2,4,9.756097561,37,37
2305995,17,8,8,17.391304348,38,38
2305996,26,6,6,4.958677686,127,127
2305997,16,0,,,,0
2305998,10,8,34,73.913043478,,12
2305999,17,0,,,1.46,1.46
2306000,10,8,172,58.904109589,120,120
2306001,1,8,9,33.333333333,18,18
2306002,17,8,2,20,8,8
2306003,17,0,,,37,37
2306004,17,0,,,12.03,12.03
2306005,9,0,,,2.46,2.46
2306006,17,8,2.88,36,5.12,5.12
2306007,17,0,,,0.85,0.85
2306008,17,8,16,34.782608696,30,30
2306009,10,8,5,15.151515152,28,28
2306010,10,0,,,144,144
2306011,25,0,,,5,5
2306012,10,4,3,16.666666667,15,15
2306013,17,0,,,8,8
2306014,17,0,,,,6
2306015,17,0,,,0.82,0.82
2306016,10,3,91,60.264900662,60,60
2306017,16,2,23.97,99.875,0.03,0.03
2306018,27,0,,,120,120
2306019,10,0,,,60,60
2306020,10,2,24,80,,6
2306021,17,3,2,20,8,8
2306022,26,0,,,151,151
2306024,10,0,,,60,60
2306025,7,0,,,120,120
2306026,10,8,20,28.571428571,50,50
2306027,16,2,15,62.5,6,9
2306028,17,0,,,3.2,3.2
2306029,17,0,,,14,14
2306030,10,2,87,64.444444444,48,48
2306032,5,2,10,55.555555556,,8
2306033,17,3,5.77,57.7,4.23,4.23
2306034,10,8,10,14.285714286,60,60
2306035,10,0,,,110,110
2306036,17,0,,,1.36,1.36
2306037,17,0,,,24,24
2306038,16,0,,,30,30
2306039,17,0,,,2.72,2.72
2306040,13,0,,,180,180
2306041,16,0,,,,0
2306042,5,2,12,40,18,18
2306043,10,2,145,60.416666667,95,95
2306044,24,8,,,,12
2306045,10,8,3,4.7619047619,60,60
2306046,17,3,2,16.666666667,10,10
2306047,17,3,6,40,9,9
2306048,17,3,2,20,8,8
2306049,10,7,97,80.165289256,24,24
2306050,24,0,,,18,18
2306051,17,3,6,33.333333333,8,12
2306052,10,2,54,62.068965517,33,33
2306053,10,2,35,40.229885057,52,52
2306054,10,2,10,21.739130435,36,36
2306055,16,0,,,6,6
2306056,30,8,51,100,,0
2306057,13,4,52,74.285714286,18,18
2306058,10,7,11,26.829268293,30,30
2306059,16,0,,,24,24
2306060,10,0,,,27,27
2306061,10,2,71,42.261904762,97,97
2306062,17,3,27,47.368421053,30,30
2306063,13,8,27,42.857142857,36,36
2306064,10,0,,,57,57
2306065,10,2,23,56.097560976,18,18
2306066,10,5,18,23.076923077,60,60
2306067,21,2,10,55.555555556,4,8
2306068,17,0,,,5.23,5.23
2306069,10,0,,,151,151
2306070,17,0,,,7.26,7.26
2306071,17,0,,,6,6
2306072,10,8,3,14.285714286,18,18
2306073,17,0,,,30,30
2306074,17,0,,,15,15
2306075,9,0,,,6,6
2306076,17,0,,,,0
2306077,17,0,,,4,4
2306078,10,2,28,28,72,72
2306079,17,3,19,41.304347826,27,27
2306080,17,0,,,20,20
2306081,17,8,2.97,19.8,12.03,12.03
2306082,17,8,12,26.086956522,34,34
2306083,10,2,60,25,180,180
2306084,10,0,,,60,60
2306085,9,0,,,6,6
2306086,16,8,7.9671484888,99.58935611,0.0328515112,0.0328515112
2306087,16,8,6,18.181818182,27,27
2306088,10,0,,,192,192
2306089,17,2,8,44.444444444,10,10
2306090,10,0,,,60,60
2306091,17,8,1,10,9,9
2306092,17,8,6,100,,0
2306093,15,0,,,21,21
2306094,10,0,,,70,70
2306095,10,8,33,57.894736842,24,24
2306096,21,0,,,57,57
2306097,16,8,17,80.952380952,4,4
2306098,10,2,6,18.181818182,27,27
2306099,16,8,11,28.205128205,28,28
2306100,10,2,142,54.198473282,120,120
2306101,10,0,,,46,46
2306102,10,7,21,11.602209945,160,160
2306103,17,4,2.97,19.8,12.03,12.03
2306104,15,0,,,,6
2306105,10,0,,,30,30
2306106,26,0,,,105,105
2306107,10,8,30,27.777777778,78,78
2306108,17,3,39,68.421052632,18,18
2306109,17,3,6,20,24,24
2306110,10,2,24,80,6,6
2306111,17,3,8.97,42.714285714,12.03,12.03
2306112,17,0,,,7.13,7.13
2306113,16,8,9,15.789473684,48,48
2306114,13,0,,,37,37
2306115,17,3,4.38,73,1.62,1.62
2306116,17,8,9,90,1,1
2306117,26,2,59,31.382978723,129,129
2306118,10,0,,,30,30
2306119,10,7,120,33.333333333,240,240
2306120,17,8,1,8.3333333333,11,11
2306121,17,0,,,0.82,0.82
2306122,10,3,11,26.829268293,30,30
2306123,30,0,,,0.0328515112,0.0328515112
2306124,9,0,,,3,3
2306125,10,0,,,18,18
2306126,17,0,,,6,6
2306127,17,3,2,20,8,8
2306128,13,4,36,46.753246753,41,41
2306129,4,,,,0.0328515112,0.0328515112
2306131,10,0,,,130,130
2306132,17,0,,,0.85,0.85
2306133,10,8,17,26.984126984,46,46
2306134,10,0,,,292,292
2306135,10,8,6,8.5714285714,64,64
2306136,30,7,10,19.607843137,41,41
2306137,18,4,6,50,,6
2306138,13,0,,,77,77
2306139,17,5,18,75,6,6
2306140,16,0,,,30,30
2306141,10,8,11.967148489,99.726237407,0.0328515112,0.0328515112
2306142,10,8,8,8,92,92
2306143,16,4,3,14.285714286,18,18
2306144,10,2,57,19.520547945,235,235
2306145,10,0,,,86,86
2306146,16,4,,,,12
2306147,10,0,,,70,70
2306148,10,0,,,41,41
2306149,13,0,,,15,15
2306150,17,3,4.51,56.375,3.49,3.49
2306151,16,0,,,24,24
2306152,9,0,,,,0
2306153,16,4,6,33.333333333,12,12
2306154,10,0,,,,0
2306155,16,0,,,37,37
2306156,10,7,25,67.567567568,12,12
2306157,7,0,,,120,120
2306158,24,0,,,10,10
2306159,10,0,,,37,37
2306160,10,3,34,48.571428571,36,36
2306161,17,0,,,0.0328515112,0.0328515112
2306162,13,0,,,12.03,12.03
2306163,13,0,,,57,57
2306164,10,2,24.61,41.016666667,35.39,35.39
2306165,10,0,,,135,135
2306166,10,3,16.97,56.566666667,13.03,13.03
2306167,17,0,,,5.16,5.16
2306168,10,7,184,78.29787234,51,51
2306169,17,0,,,3,3
2306170,1,4,10,100,,0
2306171,13,0,,,51,51
2306172,17,6,10,27.027027027,47,47
2306173,10,7,28,28,72,72
2306174,17,0,,,24,24
2306175,1,0,,,8,12
2306176,17,2,12,100,,0
2306177,10,2,106,40.458015267,156,156
2306178,17,0,,,0.0328515112,0.0328515112
2306179,17,0,,,8,8
2306180,10,0,,,33,33
2306181,10,0,,,,0
2306182,10,6,12,40,42,42
2306183,13,8,2.97,19.8,12.03,12.03
2306184,16,0,,,36,36
2306185,10,2,73,60.330578512,48,48
2306186,25,0,,,12,12
2306187,17,3,13,28.260869565,33,33
2306188,16,0,,,,0
2306189,10,8,12,26.086956522,34,34
2306190,13,4,30,100,,0
2306191,10,0,,,48,48
2306192,10,0,,,60,60
2306193,10,7,22,47.826086957,24,24
2306194,17,6,56,350,72,72
2306195,13,0,,,14.49,14.49
2306196,16,0,,,24,24
2306197,10,0,,,262,262
2306198,4,0,,,63,63
2306199,18,0,,,0.0328515112,0.0328515112
2306200,17,0,,,33,33
2306201,10,2,24,47.058823529,27,27
2306202,10,8,21,41.176470588,30,30
2306203,9,0,,,,0
2306204,16,0,,,8,8
2306205,9,0,,,,0
2306206,30,0,,,,0
2306207,21,4,36.967148489,99.911212132,0.0328515112,0.0328515112
2306208,10,0,,,70,70
2306209,13,5,12,20,48,48
2306210,29,8,12,100,,0
2306211,10,2,45,33.333333333,90,90
2306212,17,3,6.34,63.4,3.66,3.66
2306213,27,0,,,60,60
2306214,13,8,16,53.333333333,14,14
2306215,29,8,6,25,18,18
2306216,10,2,88,67.692307692,42,42
2306217,16,7,14.967148489,99.780989926,0.0328515112,0.0328515112
2306218,16,0,,,6,6
2306219,13,0,,,110,110
2306220,10,8,82,31.297709924,180,180
2306221,10,2,31,44.285714286,39,39
2306222,17,0,,,1.07,1.07
2306223,16,0,,,60,60
2306224,10,0,,,10,10
2306225,17,3,4,40,6,6
2306226,17,0,,,1.46,1.46
2306227,27,0,,,135,135
2306228,10,3,7,18.918918919,30,30
2306229,27,8,12,10,108,108
2306230,17,0,,,8,8
2306231,17,0,,,1.36,1.36
2306232,17,0,,,4,4
2306233,10,2,78,32.5,162,162
2306234,16,0,,,,0
2306235,16,0,,,21,21
2306236,10,8,24,28.571428571,60,60
2306237,21,8,5.97,33.166666667,12.03,12.03
2306238,17,3,3.21,53.5,2.79,2.79
2306239,28,8,15,45.454545455,18,18
2306240,17,0,,,8,8
2306241,27,2,30,10,270,270
2306242,7,8,55,23.404255319,180,180
2306243,30,7,13,35.135135135,24,24
2306244,10,8,1.97,13.133333333,13.03,13.03
2306245,21,7,,,132,132
2306246,10,2,33,57.894736842,24,24
2306247,24,0,,,30,30
2306248,12,0,,,33,33
2306249,17,3,5.97,33.166666667,12.03,12.03
2306250,16,0,,,,6
2306251,17,0,,,0.95,0.95
2306252,7,8,84,35,156,156
2306253,10,2,33.97,73.847826087,12.03,12.03
2306254,17,3,8,100,,0
2306255,17,0,,,15,15
2306256,24,5,23.967148489,99.863118703,0.0328515112,0.0328515112
2306257,16,0,,,,0
2306258,17,0,,,,0
2306259,10,0,,,60,60
2306260,26,6,35,40.229885057,122,122
2306261,17,8,3.84,64,2.16,2.16
2306262,17,2,17,80.952380952,4,4
2306263,16,0,,,18,18
2306264,10,0,,,168,168
2306265,17,3,11.97,49.875,12.03,12.03
2306266,10,7,10,7.6923076923,120,120
2306267,10,0,,,78,78
2306268,13,6,5,13.513513514,42,42
2306269,17,3,13,35.135135135,24,24
2306270,10,8,10,14.285714286,60,60
2306271,30,0,,,,0
2306272,10,7,52,52,48,48
2306273,16,8,12,66.666666667,,6
2306274,17,0,,,15,15
2306275,10,2,56.967148489,99.94236577,0.0328515112,0.0328515112
2306276,13,0,,,96,96
2306277,13,1,3,8.1081081081,40,40
2306278,16,0,,,6,6
2306279,27,0,,,96,96
2306280,17,8,13,31.707317073,28,28
2306281,17,3,5,33.333333333,10,10
2306282,16,8,9,27.272727273,24,24
2306283,10,7,84,50,84,84
2306284,17,3,10,55.555555556,8,8
2306285,17,3,14,18.181818182,63,63
2306286,17,0,,,18,18
2306287,4,0,,,42,42
2306288,17,3,6.24,62.4,3.76,3.76
2306289,17,0,,,24,24
2306290,21,7,,,120,120
2306291,17,0,,,0.79,0.79
2306292,17,2,13.11,72.833333333,4.89,4.89
2306293,17,3,8,38.095238095,13,13
2306294,10,2,10,100,,0
2306295,13,7,24,34.285714286,46,46
2306296,8,0,,,30,30
2306297,17,0,,,16,16
2306298,17,4,12,40,18,18
2306299,17,8,15,23.80952381,48,48
2306300,10,0,,,70,70
2306301,10,0,,,42,42
2306302,17,3,33,47.142857143,37,37
2306303,16,8,3,9.0909090909,30,30
2306304,17,0,,,15,15
2306305,1,6,11,29.72972973,48,48
2306306,16,0,,,,6
2306307,7,8,18,23.076923077,60,60
2306308,26,0,,,188,188
2306309,27,8,55,23.404255319,180,180
2306310,16,0,,,60,60
2306311,4,0,,,,2
2306312,10,2,31,20.529801325,120,120
2306313,17,0,,,2.76,2.76
2306314,13,0,,,78,78
2306315,13,8,22,47.826086957,24,24
2306316,27,2,85,36.170212766,150,150
2306317,7,7,22,10.476190476,188,188
2306318,16,0,,,18,18
2306319,9,0,,,6,6
2306320,9,0,,,6,6
2306321,9,0,,,6,6
2306322,30,0,,,108,108
2306323,17,0,,,12,12
2306324,9,0,,,6,6
2306325,10,8,82,31.297709924,180,180
2306326,17,0,,,2.72,2.72
2306327,10,0,,,180,180
2306328,13,8,7,18.918918919,30,30
2306329,10,8,17.93,99.611111111,0.07,0.07
2306330,10,7,31,83.783783784,,6
2306331,16,0,,,27,27
2306332,16,8,16,66.666666667,8,8
2306333,16,7,0.67,67,0.33,0.33
2306334,21,2,15,40.540540541,22,22
2306335,10,2,40,40,60,60
2306336,17,3,22,47.826086957,24,24
2306337,10,2,11.97,49.875,12.03,12.03
2306338,10,7,12,40,18,18
2306339,17,0,,,48,48
2306340,10,0,,,70,70
2306342,16,8,5,10.869565217,41,41
2306343,16,8,18,100,,0
2306346,13,0,,,37,37
2306347,17,3,5,33.333333333,10,10
2306348,17,5,2,8.3333333333,22,22
2306349,9,6,3,50,9,9
2306350,9,0,,,6,6
2306351,16,0,,,3.16,3.16
2306352,9,0,,,6,6
2306353,9,0,,,6,6
2306354,17,7,10,100,,0
2306355,16,0,,,3.16,3.16
2306356,21,0,,,175,175
2306357,10,7,20.97,63.545454545,12.03,12.03
2306358,13,8,12,11.111111111,96,96
2306359,10,0,,,156,156
2306360,10,8,33.97,73.847826087,12.03,12.03
2306361,16,0,,,,2
2306362,10,4,54,62.068965517,33,33
2306363,10,7,22,8.3969465649,240,240
2306364,17,0,,,12.03,12.03
2306365,17,8,6,25,18,18
2306366,13,2,28,40,42,42
2306367,17,0,,,77,77
2306369,17,0,,,21,21
2306370,17,2,16,34.782608696,30,30
2306371,17,4,8,66.666666667,4,4
2306372,10,0,,,77,77
2306373,10,0,,,90,90
2306374,30,0,,,0.92,0.92
2306375,17,0,,,27,27
2306376,13,2,47.51,48.979381443,49.49,49.49
2306377,13,0,,,12,12
2306378,5,7,9,50,9,9
2306379,16,0,,,57,57
2306380,13,0,,,27,27
2306381,10,8,10,14.285714286,60,60
2306382,5,2,12,66.666666667,6,6
2306383,16,7,3,20,12,12
2306384,16,0,,,,0
2306385,16,0,,,,0
2306386,10,0,,,11.3,11.3
2306387,10,0,,,84,84
2306388,17,0,,,41,41
2306389,17,3,6,22.222222222,21,21
2306390,29,0,,,57,57
2306391,10,8,15,11.111111111,120,120
2306392,21,8,12,100,,0
2306393,26,4,119.96714849,99.972623741,0.0328515112,0.0328515112
2306394,29,5,3,11.111111111,24,24
2306395,10,2,24,34.285714286,46,46
2306396,4,0,,,41,41
2306397,10,4,75,55.555555556,60,60
2306398,10,7,21,19.444444444,87,87
2306399,10,8,41.54,72.877192982,15.46,15.46
2306400,26,4,22,59.459459459,15,15
2306401,10,3,16,34.782608696,30,30
2306402,21,2,121,100,,0
2306403,16,0,,,9,13
2306404,10,0,,,,10
2306405,16,0,,,32,32
2306406,10,8,93,68.888888889,42,42
2306407,10,2,46,100,,0
2306408,10,7,126,48.091603053,136,136
2306409,17,0,,,10,10
2306410,17,3,9,60,6,6
2306411,17,0,,,27,27
2306412,29,8,3,25,3,9
2306413,10,3,60,55.555555556,48,48
2306415,17,0,,,12.03,12.03
