USSCIDN,OFFGUIDE,SENTRNGE,MNTHDEPT,PCNTDEPT,SENTTCAP,SENSPCAP
2408358,15,8,10.97,91.416666667,0.03,1.03
2408359,17,3,4,33.333333333,8,8
2408360,17,3,1,16.666666667,5,5
2408361,19,2,,,240,240
2408362,17,0,,,21,21
2408363,17,3,4.97,27.611111111,13.03,13.03
2408364,10,7,17,22.077922078,60,60
2408365,10,3,24,34.285714286,46,46
2408366,13,0,,,360,360
2408367,17,8,5.9671484888,99.452474814,0.0328515112,0.0328515112
2408368,11,8,10,100,,0
2408369,16,0,,,168,168
2408370,26,6,35,17.073170732,240,240
2408371,17,8,6,60,4,4
2408372,17,3,9,33.333333333,18,18
2408373,10,0,,,21,21
2408374,26,0,,,220,220
2408375,10,7,60,55.555555556,48,48
2408376,13,0,,,90,90
2408377,16,8,7.97,99.625,0.03,0.03
2408378,10,0,,,5,6
2408379,17,0,,,10,10
2408380,16,5,6,100,,0
2408381,10,8,12,11.111111111,96,96
2408382,17,0,,,24,24
2408383,16,8,14.97,55.444444444,12.03,12.03
2408384,17,0,,,0.0328515112,0.0328515112
2408385,17,0,,,2,2
2408386,24,8,23,76.666666667,7,7
2408387,21,2,8,53.333333333,,7
2408388,17,0,,,0.76,0.76
2408389,17,0,,,3,3
2408390,17,0,,,1.48,1.48
2408391,13,2,6,100,,0
2408392,26,2,30,18.072289157,136,136
2408393,17,0,,,1.08,1.08
2408394,10,5,7,4.6357615894,144,144
2408395,13,0,,,60,60
2408396,10,0,,,120,120
2408397,17,0,,,1.38,1.38
2408398,17,8,17,51.515151515,16,16
2408399,17,0,,,2,2
2408400,17,0,,,4,4
2408401,17,0,,,2.13,2.13
2408402,17,0,,,0.76,0.76
2408403,17,0,,,1,1
2408404,16,8,13,48.148148148,14,14
2408405,17,0,,,1.3,1.3
2408406,17,0,,,1.02,1.02
2408407,17,0,,,0.92,0.92
2408408,17,0,,,1.18,1.18
2408409,10,3,7.05,70.5,2.95,2.95
2408410,17,0,,,6,6
2408411,21,0,,,37,37
2408412,17,0,,,0.92,0.92
2408413,17,0,,,1.49,1.49
2408414,13,8,24,100,,0
2408415,16,0,,,18,18
2408416,17,0,,,1,1
2408417,16,0,,,,0
2408418,16,0,,,1.62,1.62
2408419,17,0,,,27,27
2408420,17,0,,,7,7
2408421,16,5,15,50,15,15
2408422,10,7,127,84.105960265,24,24
2408423,10,5,12,66.666666667,6,6
2408424,17,0,,,1.33,1.33
2408425,10,7,127,43.050847458,168,168
2408426,17,0,,,2.53,2.53
2408427,17,0,,,1.2,1.2
2408428,17,0,,,0.89,0.89
2408429,17,0,,,0.82,0.82
2408430,17,0,,,0.76,0.76
2408431,17,0,,,0.92,0.92
2408432,17,0,,,1.15,1.15
2408433,17,0,,,2.14,2.14
2408434,10,0,,,60.43,60.43
2408435,17,0,,,1.82,1.82
2408436,17,0,,,1.22,1.22
2408437,10,0,,,50,50
2408438,17,0,,,1.48,1.48
2408439,17,3,1,10,9,9
2408440,17,0,,,1.39,1.39
2408441,17,0,,,0.85,0.85
2408442,17,0,,,,0
2408443,17,3,4,33.333333333,8,8
2408444,17,0,,,1.2,1.2
2408445,17,0,,,0.92,0.92
2408446,17,0,,,10.38,10.38
2408447,17,0,,,,0
2408448,7,5,37,38.144329897,60,60
2408449,17,0,,,,6
2408450,10,6,3,14.285714286,24,24
2408451,17,0,,,2,2
2408452,21,0,,,26.33,26.33
2408453,16,7,12,80,3,3
2408454,17,3,2,20,8,8
2408455,13,7,6,13.043478261,40,40
2408456,17,0,,,2.59,2.59
2408457,16,8,122,46.564885496,140,140
2408458,30,0,,,,0
2408459,16,4,21,100,,0
2408460,16,2,44.97,78.894736842,12.03,12.03
2408461,16,8,178,67.938931298,84,84
2408462,17,6,4,28.571428571,18,18
2408463,16,8,3,75,1,1
2408466,17,0,,,8,8
2408467,17,0,,,3.82,3.82
2408468,17,0,,,2.72,2.72
2408469,10,2,8,33.333333333,16,16
2408470,16,8,,,240,240
2408471,17,0,,,24,24
2408472,17,3,5,50,5,5
2408473,17,0,,,41,41
2408474,17,0,,,2.79,2.79
2408475,17,0,,,51,51
2408476,16,8,10,100,,0
2408477,21,4,24,42.105263158,33,33
2408478,17,0,,,,0
2408479,10,0,,,71,71
2408480,26,0,,,117,117
2408481,17,0,,,8,8
2408482,10,0,,,11,11
2408483,7,0,,,365,365
2408484,17,0,,,14,14
2408485,13,0,,,50,50
2408486,10,0,,,84,84
2408487,13,8,14.97,55.444444444,12.03,12.03
2408488,17,0,,,3.39,3.39
2408489,10,0,,,6,12
2408490,4,7,33,100,,0
2408491,17,0,,,18,18
2408492,17,3,6,25,18,18
2408493,13,0,,,37,37
2408494,7,8,71,47.01986755,80,80
2408495,16,0,,,,6
2408496,13,8,6,50,,6
2408497,26,8,7,46.666666667,,8
2408498,10,0,,,37,37
2408499,10,4,13,13.402061856,84,84
2408500,10,0,,,12.03,12.03
2408501,26,0,,,78,78
2408502,7,8,67,44.370860927,84,84
2408503,16,2,5.04,42,6.96,6.96
2408504,13,7,55,23.404255319,180,180
2408505,27,7,48,28.571428571,120,120
2408506,4,7,10,30.303030303,23,23
2408507,30,0,,,,0
2408508,30,6,4,50,12,12
2408509,17,0,,,13,13
2408510,19,0,,,240,240
2408511,6,0,,,16.95,16.95
2408512,16,2,6,100,,0
2408513,13,0,,,60,60
2408514,26,6,51,37.226277372,188,188
2408515,17,0,,,6,6
2408516,13,8,2.97,19.8,12.03,12.03
2408517,17,0,,,0.0328515112,0.0328515112
2408518,17,0,,,6,6
2408519,13,0,,,20,20
2408520,10,0,,,30,30
2408521,17,3,17.97,59.9,12.03,12.03
2408522,13,8,24,80,,6
2408523,17,3,12,50,12,12
2408524,17,0,,,0.0328515112,0.0328515112
2408525,16,0,,,,0
2408526,17,0,,,18,18
2408527,16,0,,,61,61
2408528,7,0,,,360,360
2408529,16,0,,,18,18
2408530,10,0,,,97,97
2408531,17,3,7.9671484888,99.58935611,0.0328515112,0.0328515112
2408532,10,0,,,210,210
2408533,26,8,17.97,19.966666667,72.03,72.03
2408534,17,,,,4,4
2408535,17,0,,,51,51
2408536,10,0,,,24,24
2408537,10,0,,,70,70
2408538,26,7,3,4.7619047619,60,60
2408539,17,0,,,0.0328515112,0.0328515112
2408540,3,8,22,47.826086957,24,24
2408541,6,8,,,12.03,18.03
2408542,30,0,,,,0
2408543,10,4,83.967148489,99.960891058,0.0328515112,0.0328515112
2408544,21,0,,,63,63
2408545,26,8,26.967148489,99.878327736,0.0328515112,0.0328515112
2408546,13,5,18,100,,0
2408547,10,2,21,17.355371901,100,100
2408548,16,0,,,61,61
2408550,16,0,,,33,33
2408551,13,0,,,48,48
2408552,17,0,,,0.0328515112,0.0328515112
2408553,17,8,12,40,18,18
2408554,1,6,6,20,36,36
2408555,26,8,23.97,22.194444444,84.03,84.03
2408556,10,8,15,29.411764706,36,36
2408557,16,0,,,10,10
2408558,10,2,46,25.414364641,135,135
2408559,13,2,13,35.135135135,24,24
2408560,26,2,22,31.428571429,48,48
2408561,24,0,,,33,33
2408562,13,0,,,120,120
2408563,16,0,,,5,10
2408564,13,8,7,29.166666667,17,17
2408565,17,0,,,0.0328515112,0.0328515112
2408566,7,7,52,17.808219178,240,240
2408567,17,0,,,0.0328515112,0.0328515112
2408568,10,5,1,0.826446281,120,120
2408569,13,7,34,34,66,66
2408570,16,0,,,,0
2408571,5,2,46,65.714285714,24,24
2408573,10,8,132,78.571428571,36,36
2408574,22,0,,,360,360
2408575,17,0,,,3,3
2408576,17,0,,,1,1
2408577,10,8,19,51.351351351,18,18
2408578,10,8,140,66.666666667,70,70
2408579,16,0,,,,0
2408580,13,8,15,23.80952381,48,48
2408581,9,0,,,,0
2408582,10,2,54,41.538461538,76,76
2408583,10,0,,,60,60
2408584,13,0,,,64,64
2408585,10,0,,,87,87
2408586,7,8,3,4.7619047619,60,60
2408587,22,0,,,360,360
2408588,15,8,8,100,,0
2408589,17,0,,,1.23,1.23
2408590,17,0,,,0.0328515112,0.0328515112
2408591,10,0,,,88,88
2408592,7,5,47,60.256410256,27,31
2408593,17,0,,,18,18
2408594,10,0,,,70,70
2408595,13,2,4,40,,6
2408596,16,7,9,27.272727273,24,24
2408597,10,8,35,14.893617021,200,200
2408598,17,6,6,16.216216216,43,43
2408599,10,0,,,151,151
2408600,13,0,,,30,30
2408601,16,0,,,51,51
2408602,17,3,4,40,6,6
2408603,27,0,,,240,240
2408604,17,8,,,4,4
2408605,17,0,,,6,12
2408606,13,0,,,100,100
2408607,16,8,28,35.897435897,50,50
2408608,25,0,,,12.03,12.03
2408609,13,0,,,30,30
2408610,22,0,,,470,470
2408611,16,8,35,85.365853659,6,6
2408612,1,8,9.28,61.866666667,5.72,5.72
2408613,7,8,13,13.402061856,84,84
2408614,17,6,14,140,24,24
2408615,10,7,62,29.523809524,148,148
2408616,17,7,47,51.086956522,45,45
2408617,5,2,18,100,,0
2408618,5,2,18,100,,0
2408619,16,0,,,120,120
2408620,10,2,70,100,,0
2408621,7,0,,,168,168
2408622,10,2,20.97,63.545454545,12.03,12.03
2408623,13,0,,,18,18
2408624,17,0,,,1.16,1.16
2408625,10,2,48,28.571428571,120,120
2408626,16,8,0.97,9.7,0.03,9.03
2408627,16,0,,,,0
2408628,10,8,47,27.976190476,121,121
2408629,10,0,,,324,324
2408630,16,2,8,44.444444444,5,10
2408631,10,7,6,25,18,18
2408632,12,4,22,47.826086957,24,24
2408633,13,0,,,45,45
2408634,17,0,,,1.05,1.05
2408635,1,8,2.05,25.625,5.95,5.95
2408636,16,2,12,50,6,12
2408637,16,0,,,,4
2408638,5,7,6,33.333333333,6,12
2408639,10,2,27,20,108,108
2408640,10,0,,,135,135
2408641,17,0,,,1.46,1.46
2408642,17,0,,,,0
2408643,21,7,21,19.444444444,87,87
2408644,13,8,8,4.2553191489,180,180
2408645,10,8,6,20,24,24
2408646,16,8,12,50,6,12
2408647,16,0,,,70,70
2408648,10,8,20.97,25.888888889,60.03,60.03
2408649,13,8,12,80,3,3
2408650,10,0,,,70,70
2408651,10,0,,,120,120
2408652,17,3,0.9671484888,96.714848883,0.0328515112,0.0328515112
2408653,17,3,4,40,6,6
2408654,17,8,7.9671484888,99.58935611,0.0328515112,0.0328515112
2408655,10,0,,,57,57
2408656,17,3,4,50,4,4
2408657,30,0,,,0.0328515112,0.0328515112
2408658,10,0,,,100,100
2408659,17,0,,,2.46,2.46
2408660,10,8,30,100,,0
2408661,15,0,,,34,34
2408662,13,0,,,46,46
2408663,30,0,,,,0
2408664,10,0,,,70,70
2408665,10,0,,,70,70
2408666,4,8,14.97,55.444444444,12.03,12.03
2408667,27,7,52,17.808219178,240,240
2408668,13,0,,,41,41
2408669,10,0,,,84,84
2408670,13,0,,,100,100
2408671,17,0,,,0.0328515112,0.0328515112
2408672,10,0,,,6,6
2408673,13,0,,,125,125
2408674,16,0,,,,0
2408675,10,0,,,420,420
2408676,10,0,,,235,235
2408677,13,0,,,24,24
2408678,10,0,,,65,65
2408679,10,6,24,24.742268041,121,121
2408680,16,6,3,50,9,9
2408681,29,6,6,20,36,36
2408682,16,2,25,38.461538462,40,40
2408683,17,0,,,11,11
2408684,17,0,,,21,21
2408685,10,8,6,20,24,24
2408686,16,2,34,28.099173554,87,87
2408687,10,0,,,121,121
2408688,10,0,,,63,63
2408689,15,0,,,37,37
2408690,10,0,,,60,60
2408691,17,0,,,5.13,5.13
2408692,30,0,,,,0
2408693,10,0,,,60,60
2408694,17,0,,,0.0328515112,0.0328515112
2408695,30,0,,,,0
2408696,17,0,,,3.43,3.43
2408697,16,0,,,3,3
2408698,13,0,,,16,16
2408699,10,0,,,240,240
2408700,10,0,,,51,51
2408701,7,7,24,42.105263158,33,33
2408702,21,7,64,42.38410596,87,87
2408703,10,0,,,70,70
2408704,16,0,,,63,63
2408705,13,0,,,96,96
2408706,10,8,15,21.428571429,55,55
2408707,16,0,,,46,46
2408708,17,0,,,18,18
2408709,13,8,44,86.274509804,1,7
2408710,17,0,,,30,30
2408711,10,8,48,44.444444444,60,60
2408712,10,0,,,180,180
2408713,10,0,,,37,37
2408714,17,0,,,8,8
2408715,10,8,67,69.072164948,30,30
2408716,13,0,,,57,57
2408717,17,0,,,6,6
2408718,17,0,,,2.53,2.53
2408719,10,0,,,140,140
2408720,16,8,6,100,,0
2408721,7,8,28,60.869565217,18,18
2408722,30,0,,,,0
2408723,1,5,1.05,17.5,4.95,4.95
2408724,17,0,,,2.53,2.53
2408725,17,0,,,1.89,1.89
2408726,7,8,31,20.529801325,120,120
2408727,17,0,,,1.76,1.76
2408728,10,3,118,70.238095238,50,50
2408729,17,3,3,14.285714286,18,18
2408730,13,0,,,120,120
2408731,19,8,60,50,60,60
2408732,10,7,39,44.827586207,48,48
2408733,21,0,,,90,90
2408734,17,3,4,33.333333333,8,8
2408735,10,0,,,168,168
2408736,17,3,1,10,9,9
2408737,10,0,,,60,60
2408738,13,0,,,41,41
2408739,13,4,,,13.03,19.03
2408740,24,0,,,24,24
2408741,17,3,9,50,9,9
2408742,17,0,,,1,1
2408743,10,3,27,47.368421053,30,30
2408744,17,8,7,18.918918919,30,30
2408745,7,0,,,,18
2408747,10,0,,,87,87
2408748,17,0,,,2,2
2408749,17,0,,,,0
2408750,10,3,15,50,15,15
2408751,17,0,,,6.11,6.11
2408752,17,3,8,53.333333333,7,7
2408753,17,0,,,1.38,1.38
2408754,17,3,2,20,8,8
2408755,10,2,54.93,96.368421053,2.07,2.07
2408756,10,8,15,19.230769231,63,63
2408757,17,6,6,20,36,36
2408758,17,0,,,0.0328515112,0.0328515112
2408759,10,0,,,120,120
2408760,7,8,27,27.835051546,70,70
2408761,17,0,,,0.0328515112,0.0328515112
2408762,24,8,6,33.333333333,6,12
2408763,4,0,,,13,13
2408764,17,3,9,60,6,6
2408765,16,0,,,,0
2408766,27,0,,,300,300
2408767,17,3,6,40,9,9
2408768,10,8,5,6.6666666667,70,70
2408769,7,0,,,151,151
2408770,17,0,,,20,20
2408771,16,4,2,33.333333333,4,4
2408772,17,0,,,7,7
2408773,16,8,6,13.043478261,40,40
2408774,17,3,10.8,72,4.2,4.2
2408775,17,3,4.28,53.5,3.72,3.72
2408776,13,8,4,66.666666667,2,2
2408777,8,0,,,27,27
2408778,17,3,6,100,,0
2408779,16,0,,,0.03,0.03
2408780,10,0,,,147,147
2408781,4,0,,,27,27
2408782,10,3,6,60,,4
2408783,7,8,43,44.329896907,54,54
2408784,17,0,,,18,18
2408785,16,0,,,5.03,5.03
2408786,13,7,12,100,,0
2408787,10,8,22,31.428571429,48,48
2408788,16,0,,,65,65
2408789,17,0,,,8,8
2408790,1,2,23.967148489,99.863118703,0.0328515112,0.0328515112
2408791,17,0,,,7,7
2408792,24,0,,,30,30
2408793,17,3,5.44,68,2.56,2.56
2408794,10,8,1,0.826446281,120,120
2408795,21,8,13,35.135135135,24,24
2408796,10,0,,,21,21
2408797,17,0,,,8,8
2408798,17,0,,,6,6
2408799,17,0,,,8,8
2408800,17,3,1,16.666666667,5,5
2408801,10,8,2,20,8,8
2408802,1,0,,,12,12
2408803,17,0,,,7,7
2408804,16,7,7,38.888888889,11,11
2408805,10,0,,,135,135
2408806,16,8,6,11.111111111,48,48
2408807,26,0,,,168,168
2408808,10,3,135,71.808510638,53,53
2408809,30,0,,,,2
2408810,16,0,,,0.23,0.23
2408811,17,8,5.97,33.166666667,12.03,12.03
2408812,1,8,4,40,,6
2408813,27,0,,,470,470
2408814,13,0,,,,0
2408815,17,3,19,51.351351351,18,18
2408816,10,8,7,18.918918919,30,30
2408817,17,0,,,7.39,7.39
2408818,17,3,13,35.135135135,24,24
2408819,10,2,16,28.070175439,41,41
2408820,17,3,20,35.087719298,37,37
2408821,17,3,9,60,6,6
2408822,27,0,,,469.99,469.99
2408823,1,7,10,100,,0
2408824,29,0,,,3,3
2408825,13,0,,,63,63
2408826,27,8,,,420,420
2408827,26,8,6,5.2631578947,108,108
2408828,16,0,,,42,42
2408829,16,8,35,25.925925926,100,100
2408830,13,0,,,51,51
2408831,13,8,16,34.782608696,24,30
2408832,16,7,6,100,,0
2408833,7,0,,,72,72
2408834,28,4,10,19.607843137,41,41
2408835,16,8,44,57.142857143,33,33
2408836,16,8,6,22.222222222,21,21
2408837,17,0,,,6,6
2408838,10,7,148,50.684931507,144,144
2408839,13,0,,,97,97
2408840,10,0,,,60,60
2408841,10,8,120,33.333333333,240,240
2408842,26,2,36,23.841059603,115,115
2408843,10,0,,,135,135
2408844,17,0,,,7,7
2408845,10,7,154,58.778625954,108,108
2408846,16,2,6,100,,0
2408847,10,7,33,47.142857143,37,37
2408848,10,2,51,37.777777778,84,84
2408849,16,0,,,12.03,12.03
2408850,30,0,,,,0
2408851,8,0,,,37,37
2408852,10,8,48,28.571428571,120,120
2408853,17,0,,,6,6
2408854,17,3,9,60,6,6
2408855,10,8,6,100,,0
2408856,13,0,,,42,42
2408857,10,8,3,5.8823529412,48,48
2408858,12,8,8,33.333333333,16,16
2408859,17,0,,,21,21
2408860,16,0,,,,0
2408861,10,2,28,25.925925926,80,80
2408862,16,8,2.97,74.25,0.03,1.03
2408863,17,0,,,5.72,5.72
2408864,16,,,,,0
2408865,10,5,2.97,19.8,12.03,12.03
2408866,16,0,,,,0
2408868,10,0,,,135,135
2408869,17,0,,,37,37
2408870,10,0,,,60,60
2408871,10,0,,,78,78
2408872,10,0,,,135,135
2408873,17,0,,,2,2
2408874,17,0,,,67,67
2408875,10,8,16,34.782608696,30,30
2408876,16,4,9,42.857142857,12,12
2408877,17,6,9,33.333333333,36,36
2408878,10,2,42,35,78,78
2408879,17,2,5,27.777777778,13,13
2408880,26,8,13,28.260869565,33,33
2408881,10,3,11.97,49.875,12.03,12.03
2408882,17,0,,,18,18
2408883,21,2,19,51.351351351,18,18
2408884,26,8,16,17.391304348,76,76
2408885,13,8,16,16,84,84
2408886,7,5,75,49.668874172,76,76
2408887,10,0,,,168,168
2408888,13,8,44,69.841269841,19,19
2408889,7,0,,,120,120
2408890,27,6,13,18.309859155,84,84
2408891,16,8,6,11.111111111,48,48
2408892,10,7,40,40,60,60
2408893,10,7,24,34.285714286,46,46
2408894,10,7,10,7.6923076923,120,120
2408896,13,8,86,78.181818182,24,24
2408897,10,0,,,90,90
2408898,10,0,,,70,70
2408899,17,4,3,10,27,27
2408900,27,0,,,120,120
2408901,30,0,,,,0
2408902,9,0,,,3,3
2408903,1,0,,,15,15
2408904,10,8,3,4.7619047619,60,60
2408905,16,8,4,11.764705882,30,30
2408906,13,6,23,62.162162162,60,60
2408907,16,0,,,12.03,12.03
2408908,16,0,,,6,6
2408909,10,0,,,78,78
2408910,26,2,32,18.181818182,144,144
2408911,10,8,46,35.384615385,84,84
2408912,10,8,79,52.317880795,72,72
2408913,16,0,,,5,10
2408914,10,6,12,15.384615385,90,90
2408915,10,0,,,135,135
2408916,10,0,,,108,108
2408917,16,8,11.97,49.875,12.03,12.03
2408918,10,2,12,11.111111111,96,96
2408919,22,0,,,470,470
2408920,17,0,,,12,12
2408921,10,0,,,24,24
2408922,10,2,40,66.666666667,20,20
2408923,16,0,,,33,33
2408924,10,2,126,60,84,84
2408925,16,0,,,21,21
2408926,10,0,,,470,470
2408927,22,0,,,470,470
2408928,10,2,252,77.777777778,72,72
2408929,17,0,,,6,6
2408930,9,,,,,0
2408931,10,2,48,28.571428571,120,120
2408932,17,0,,,0.0328515112,0.0328515112
2408933,17,0,,,12.03,12.03
2408934,17,0,,,8,8
2408935,13,8,5,33.333333333,10,10
2408936,17,0,,,7,7
2408937,10,8,66,43.708609272,85,85
2408938,17,0,,,8,8
2408939,10,2,102,38.93129771,160,160
2408940,17,0,,,7,7
2408941,17,0,,,6,6
2408942,17,8,1,12.5,7,7
2408943,10,0,,,120,120
2408944,17,0,,,7.3,7.3
2408945,16,8,6,100,,0
2408946,16,0,,,15,15
2408947,27,0,,,100,100
2408948,17,5,20,25.974025974,57,57
2408949,10,7,36,33.333333333,72,72
2408950,10,2,187.96714849,99.982525792,0.0328515112,0.0328515112
2408951,5,0,,,87,87
2408952,17,3,12,40,18,18
2408953,13,0,,,24,24
2408954,7,7,33,27.5,87,87
2408955,17,0,,,16,16
2408956,10,8,10,21.739130435,36,36
2408957,17,5,22,47.826086957,24,24
2408958,10,7,76,26.02739726,216,216
2408959,10,0,,,72,72
2408960,17,0,,,8,8
2408961,17,3,6,40,9,9
2408962,17,0,,,6,6
2408963,16,8,7,46.666666667,8,8
2408964,17,3,16,34.782608696,30,30
2408965,17,0,,,8,8
2408966,16,,,,,0
2408967,17,8,1,12.5,7,7
2408968,17,8,5.4,54,4.6,4.6
2408969,10,2,104,29.545454545,248,248
2408970,21,2,,,235,235
2408971,17,8,7,12.280701754,50,50
2408972,16,0,,,6,12
2408973,17,0,,,8,8
2408974,10,2,62,88.571428571,8,8
2408975,17,0,,,7,7
2408976,13,0,,,92,92
2408977,8,2,6,100,,0
2408978,27,7,139,59.14893617,96,96
2408979,17,8,6,20,24,24
2408980,17,3,4,33.333333333,8,8
2408981,17,0,,,48,48
2408982,17,6,4,66.666666667,10,10
2408983,17,3,1,12.5,7,7
2408984,10,0,,,135,135
2408985,17,3,17.967148489,59.890494963,0.0328515112,12.032851511
2408986,10,0,,,160,160
2408987,10,2,10,7.6923076923,120,120
2408988,17,0,,,1.12,1.12
2408989,17,3,13,31.707317073,28,28
2408990,17,3,3.82,38.2,6.18,6.18
2408991,16,,,,,0
2408992,10,3,15,26.315789474,42,42
2408993,10,0,,,13.03,13.03
2408994,17,0,,,1.36,1.36
2408995,17,0,,,16,16
2408996,17,4,6,33.333333333,12,12
2408997,17,0,,,0.79,0.79
2408998,10,0,,,90,90
2408999,17,0,,,0.62,0.62
2409000,13,8,5.97,33.166666667,12.03,12.03
2409001,10,3,135,80.357142857,33,33
2409002,17,3,8,44.444444444,,10
2409003,17,3,7,70,3,3
2409004,10,2,68,36.170212766,120,120
2409005,5,2,24,100,,0
2409006,10,2,56,57.731958763,41,41
2409007,10,2,20,15.384615385,110,110
2409008,10,8,30,38.461538462,48,48
2409009,10,2,45.967148489,99.928583671,0.0328515112,0.0328515112
2409010,17,6,4.03,50.375,12.03,12.03
2409011,10,4,46.7,91.568627451,4.3,4.3
2409012,10,2,47,55.952380952,37,37
2409013,10,2,24,17.777777778,111,111
2409014,10,3,108,64.285714286,60,60
2409015,7,0,,,280,280
2409016,17,0,,,16,16
2409017,21,0,,,30,30
2409018,17,3,4.57,57.125,0.43,3.43
2409019,10,3,45,51.724137931,42,42
2409020,17,0,,,5,5
2409021,17,8,36,30,84,84
2409022,16,6,6,100,,12
2409023,17,0,,,24,24
2409024,16,0,,,,0
2409025,16,,,,,0
2409026,10,3,60,55.555555556,48,48
2409027,21,7,6,60,4,4
2409028,10,3,37,52.857142857,33,33
2409029,17,3,10,21.739130435,36,36
2409030,10,2,55,40.740740741,80,80
2409031,17,3,10,55.555555556,8,8
2409032,17,0,,,1.1,1.1
2409033,17,0,,,3.49,3.49
2409034,10,8,9,19.565217391,37,37
2409035,17,3,9.9671484888,99.671484888,0.0328515112,0.0328515112
2409036,13,0,,,84,84
2409037,7,7,48,61.538461538,30,30
2409038,10,8,9,15.789473684,48,48
2409039,10,0,,,60,60
2409040,17,0,,,21,21
2409041,10,3,37,52.857142857,33,33
2409042,10,2,9,19.565217391,37,37
2409043,13,0,,,37,37
2409044,27,0,,,262,262
2409045,10,3,84,50,84,84
2409046,7,8,18,23.076923077,60,60
2409047,16,2,6,100,,0
2409048,10,0,,,66,66
2409049,10,0,,,236,236
2409050,13,0,,,46,46
2409051,4,7,120,33.333333333,240,240
2409052,7,1,23,19.008264463,144,144
2409053,10,3,18,75,,6
2409054,7,8,31,31.958762887,66,66
2409055,10,8,45,51.724137931,42,42
2409056,10,1,72,42.857142857,240,240
2409057,26,8,7,9.0909090909,70,70
2409058,10,2,55,40.740740741,80,80
2409059,10,2,216,60,144,144
2409060,13,8,5,6.6666666667,70,70
2409061,17,8,3,20,12,12
2409062,17,0,,,48,48
2409063,10,0,,,70,70
2409064,10,0,,,121,121
2409065,10,0,,,50,50
2409066,10,1,30,73.170731707,71,71
2409067,17,3,5.43,54.3,4.57,4.57
2409068,10,0,,,51,51
2409069,17,0,,,16,16
2409070,10,0,,,120,120
2409071,17,0,,,8,8
2409072,10,3,39,55.714285714,31,31
2409073,29,0,,,33,33
2409074,10,3,46,65.714285714,24,24
2409075,17,0,,,24,24
2409076,16,0,,,0.36,0.36
2409077,7,8,42,20,168,168
2409078,17,5,3,10,27,27
2409079,10,0,,,42,42
2409080,17,0,,,1,1
2409081,13,0,,,240,240
2409082,10,0,,,30,30
2409083,17,0,,,0.66,0.66
2409084,10,2,136,46.575342466,156,156
2409085,17,0,,,0.66,0.66
2409086,10,2,41,33.884297521,80,80
2409087,17,0,,,0.66,0.66
2409088,17,0,,,1.08,1.08
2409089,17,0,,,3.36,3.36
2409090,13,7,26,23.636363636,84,84
2409091,22,0,,,470,470
2409092,16,0,,,0.0328515112,0.0328515112
2409093,10,0,,,5.59,5.59
2409094,10,8,24,100,,0
2409096,17,0,,,2.23,2.23
2409097,17,0,,,2.03,2.03
2409098,17,0,,,2.3,2.3
2409099,17,0,,,2.3,2.3
2409100,17,0,,,2.07,2.07
2409101,25,0,,,2,2
2409102,13,2,8,17.391304348,38,38
2409104,10,8,128,68.085106383,60,60
2409105,17,0,,,18,18
2409106,10,2,37,100,,0
2409107,17,8,11.967148489,99.726237407,0.0328515112,0.0328515112
2409108,16,0,,,57,57
2409109,16,8,24.97,67.486486486,12.03,12.03
2409110,10,0,,,15,15
2409111,30,,,,,0
2409112,10,0,,,18,18
2409113,17,0,,,2.07,2.07
2409115,28,0,,,55,55
2409116,26,2,38.97,76.411764706,12.03,12.03
2409117,13,0,,,46,46
2409118,17,0,,,1.36,1.36
2409119,10,8,21,19.444444444,87,87
2409120,1,,,,5,5
2409121,13,0,,,27,27
2409122,10,0,,,171,171
2409123,17,0,,,15,15
2409124,17,0,,,1.3,1.3
2409125,16,2,23.967148489,99.863118703,0.0328515112,0.0328515112
2409126,27,7,,,300,300
2409128,16,8,6,100,,0
2409129,17,3,2.97,19.8,12.03,12.03
2409130,17,8,2,25,6,6
2409131,9,0,,,0.07,0.07
2409132,10,8,12,50,,12
2409133,26,8,62,67.391304348,30,30
2409134,10,8,79,81.443298969,18,18
2409135,10,0,,,60,60
2409136,17,0,,,10,10
2409137,30,0,,,,0
2409138,13,0,,,38,38
2409139,16,8,6,25,18,18
2409140,13,0,,,71,71
2409141,13,6,18,23.076923077,96,96
2409142,10,2,19,41.304347826,27,27
2409143,13,0,,,60,60
2409144,30,0,,,,0
2409145,9,0,,,10,10
2409146,10,2,67,44.370860927,84,84
2409147,10,7,153,52.397260274,139,139
2409148,5,0,,,81,81
2409149,7,0,,,57,57
2409150,13,0,,,25,25
2409151,10,0,,,37,37
2409152,13,0,,,46,46
2409153,17,0,,,0.0328515112,0.0328515112
2409154,10,0,,,18,18
2409155,17,0,,,0.89,0.89
2409156,27,7,27,38.571428571,43,43
2409157,10,0,,,13,13
2409158,17,0,,,1.33,1.33
2409159,10,4,16,28.070175439,41,41
2409160,17,0,,,0.89,0.89
2409161,17,0,,,8,8
2409162,17,0,,,0.82,0.82
2409163,5,8,10,14.285714286,60,60
2409164,16,0,,,39,39
2409165,10,5,74.93,38.425641026,120.07,120.07
2409166,16,7,9,60,,6
2409167,16,2,46,100,,0
2409168,17,0,,,1.2,1.2
2409169,9,0,,,,0
2409170,17,0,,,0.89,0.89
2409171,17,0,,,1.16,1.16
2409172,10,2,33,55,27,27
2409173,10,0,,,241,241
2409174,17,0,,,0.82,0.82
2409175,13,0,,,37,37
