USSCIDN,OFFGUIDE,SENTRNGE,MNTHDEPT,PCNTDEPT,SENTTCAP,SENSPCAP
2252480,10,2,21,36.842105263,36,36
2252481,16,0,,,,0
2252482,17,0,,,0.0328515112,0.0328515112
2252483,26,0,,,77,77
2252484,10,0,,,84,84
2252485,17,3,9,60,6,6
2252486,17,0,,,1.36,1.36
2252487,13,6,60,100,120,120
2252488,21,8,22,8.3969465649,240,240
2252489,13,6,13,22.807017544,70,70
2252490,25,,,,4,4
2252491,10,0,,,151,151
2252492,10,0,,,9,9
2252493,13,0,,,27,27
2252494,10,0,,,360,360
2252495,13,5,3,20,6,12
2252496,17,0,,,7,7
2252497,10,0,,,120,120
2252498,15,0,,,24,24
2252499,10,2,19,31.666666667,41,41
2252500,16,8,17.97,59.9,12.03,12.03
2252501,30,0,,,,0
2252502,17,3,4.51,45.1,5.49,5.49
2252503,13,8,22,22,78,78
2252504,10,0,,,180,180
2252505,16,0,,,12.03,12.03
2252506,26,0,,,140,140
2252507,16,8,11,91.666666667,1,1
2252508,26,6,75,60,200,200
2252509,1,8,10,100,,0
2252510,16,0,,,,0
2252511,30,0,,,12,12
2252512,16,8,6,100,,0
2252513,10,7,94,29.192546584,228,228
2252514,10,8,47.97,79.95,12.03,12.03
2252515,10,2,46,38.016528926,75,75
2252516,16,0,,,37,37
2252517,10,0,,,102,102
2252518,17,0,,,2.82,2.82
2252519,17,0,,,6,6
2252520,17,0,,,0.0328515112,0.0328515112
2252521,7,0,,,180,180
2252522,17,,,,0.0328515112,0.0328515112
2252523,10,0,,,135,135
2252524,7,8,71.67,91.884615385,6.33,6.33
2252525,10,2,102,75.555555556,33,33
2252526,15,2,5,18.518518519,22,22
2252527,17,0,,,0.0328515112,0.0328515112
2252528,26,8,5,8.7719298246,52,52
2252529,17,0,,,0.0328515112,0.0328515112
2252530,17,0,,,0.0328515112,0.0328515112
2252531,10,0,,,6,6
2252532,1,8,15,100,,0
2252533,17,3,0.9671484888,96.714848883,0.0328515112,0.0328515112
2252534,17,0,,,0.0328515112,0.0328515112
2252535,7,8,15,19.230769231,63,63
2252536,17,0,,,0.0328515112,0.0328515112
2252537,10,0,,,46,46
2252538,10,7,120,33.333333333,240,240
2252539,26,6,109,57.068062827,300,300
2252540,16,0,,,32,32
2252541,10,8,124,42.465753425,168,168
2252542,10,2,254.87,97.278625954,7.13,7.13
2252543,17,0,,,11.3,11.3
2252544,16,8,9,11.111111111,72,72
2252545,17,5,1.24,20.666666667,4.76,4.76
2252546,17,0,,,0.0328515112,0.0328515112
2252547,17,0,,,5,5
2252548,13,7,20,28.571428571,50,50
2252549,17,8,4,40,6,6
2252550,10,2,,,135,135
2252551,16,8,6,100,,0
2252552,10,5,115,76.158940397,36,36
2252553,7,7,140,66.666666667,70,70
2252554,16,8,5,83.333333333,,1
2252555,13,0,,,120,120
2252556,17,8,2,100,,0
2252557,17,0,,,4.56,4.56
2252558,10,8,25,25,75,75
2252559,17,0,,,21,21
2252560,10,0,,,135,135
2252561,17,0,,,8,8
2252562,10,0,,,120,120
2252563,21,2,5.93,98.833333333,0.07,0.07
2252564,17,8,41.54,90.304347826,4.46,4.46
2252565,17,8,13,48.148148148,14,14
2252566,9,,,,3,3
2252567,17,0,,,12,12
2252568,10,0,,,92,92
2252569,9,,,,4,4
2252570,10,2,28.51,95.033333333,1.49,1.49
2252571,10,0,,,6,12
2252572,17,8,22,47.826086957,24,24
2252573,16,0,,,,0
2252574,5,8,34,48.571428571,36,36
2252575,21,0,,,50,50
2252576,10,8,20,18.518518519,88,88
2252577,16,0,,,60,60
2252578,16,0,,,6,6
2252579,10,0,,,30,30
2252580,13,5,11.967148489,99.726237407,0.0328515112,0.0328515112
2252581,29,8,6,33.333333333,,12
2252582,17,0,,,13,13
2252583,24,0,,,33,33
2252584,13,2,5,33.333333333,10,10
2252585,10,2,38,35.185185185,70,70
2252586,16,0,,,,0
2252587,16,0,,,4.82,4.82
2252588,29,8,12,25,36,36
2252589,16,0,,,33,33
2252590,17,0,,,8,8
2252591,26,8,27,22.314049587,94,94
2252592,10,5,3,30,7,7
2252593,16,8,38.97,76.411764706,12.03,12.03
2252594,30,2,14.97,55.444444444,12.03,12.03
2252595,10,2,86,32.824427481,176,176
2252596,10,0,,,262,262
2252597,17,0,,,0.0328515112,0.0328515112
2252598,17,0,,,15,15
2252599,10,2,108,41.221374046,154,154
2252602,10,0,,,96,96
2252603,17,5,16,34.782608696,30,30
2252605,17,0,,,41,41
2252608,10,0,,,30,30
2252609,17,0,,,12.03,12.03
2252610,17,3,6.24,78,1.76,1.76
2252611,17,8,7.01,58.416666667,4.99,4.99
2252612,17,0,,,21,21
2252613,17,0,,,10.46,10.46
2252614,10,3,33,47.142857143,37,37
2252615,17,0,,,52,52
2252616,17,0,,,4.1,4.1
2252617,17,8,3,14.285714286,18,18
2252618,10,0,,,60,60
2252619,21,2,47,27.976190476,121,121
2252620,17,8,28.97,70.658536585,12.03,12.03
2252621,17,3,4.9,61.25,3.1,3.1
2252622,17,7,20,48.780487805,21,21
2252623,17,0,,,0.0328515112,0.0328515112
2252624,17,0,,,24,24
2252625,17,3,1,100,,0
2252626,16,8,6,50,,6
2252628,10,7,2.97,19.8,12.03,12.03
2252629,17,3,2.31,38.5,3.69,3.69
2252630,16,8,10,100,,0
2252631,4,0,,,46,46
2252632,10,2,79,52.317880795,72,72
2252633,9,0,,,,0
2252634,10,2,30,42.857142857,40,40
2252635,17,0,,,16,16
2252636,17,0,,,,0
2252637,9,0,,,,2
2252638,16,0,,,87,87
2252639,10,0,,,106,106
2252640,10,0,,,48,48
2252641,1,8,8,100,,0
2252642,10,0,,,21,21
2252643,10,0,,,60,60
2252644,17,3,5.44,68,2.56,2.56
2252646,17,0,,,5.59,5.59
2252647,17,3,15,50,15,15
2252648,13,0,,,18,18
2252649,10,7,10,33.333333333,20,20
2252650,10,7,65,74.712643678,22,22
2252651,17,0,,,1.72,1.72
2252652,10,8,22,38.596491228,35,35
2252653,16,8,33,80.487804878,8,8
2252654,21,0,,,188,188
2252655,13,2,24,100,,0
2252656,10,2,22.28,48.434782609,23.72,23.72
2252657,10,2,48,40,72,72
2252658,17,3,5,33.333333333,10,10
2252659,10,8,29.97,99.9,0.03,0.03
2252660,9,6,16,200,24,24
2252661,21,7,16,22.857142857,54,54
2252662,1,5,5.9671484888,49.726237407,0.0328515112,6.0328515112
2252663,17,0,,,18,18
2252664,10,0,,,120,120
2252665,13,2,105,58.333333333,75,75
2252666,26,2,59,47.2,66,66
2252667,10,2,23.967148489,99.863118703,0.0328515112,0.0328515112
2252668,13,0,,,70,70
2252669,10,7,60,55.555555556,48,48
2252670,17,5,3,16.666666667,15,15
2252671,13,8,5.97,33.166666667,12.03,12.03
2252672,17,8,2.97,19.8,12.03,12.03
2252673,17,0,,,5,5
2252674,16,0,,,,0
2252675,16,1,6.03,100.5,12.03,12.03
2252676,10,8,7,46.666666667,8,8
2252677,10,3,20,35.087719298,37,37
2252678,17,3,2,20,8,8
2252679,17,0,,,12,12
2252680,7,6,27,42.857142857,90,90
2252681,17,0,,,0.0328515112,0.0328515112
2252682,10,2,76,50.331125828,75,75
2252683,16,0,,,,0
2252684,17,0,,,,0
2252685,16,8,28,40,42,42
2252686,9,0,,,,2
2252687,10,7,9,37.5,15,15
2252688,17,0,,,0.56,0.56
2252689,10,2,48,35.555555556,87,87
2252690,17,3,4.97,82.833333333,1.03,1.03
2252691,17,0,,,0.92,0.92
2252692,17,3,1.97,13.133333333,13.03,13.03
2252693,1,7,15,100,,0
2252694,17,0,,,0.79,0.79
2252695,17,0,,,12.03,12.03
2252696,13,0,,,70,70
2252697,17,3,4.97,82.833333333,1.03,1.03
2252698,26,0,,,120,120
2252699,17,0,,,5,5
2252700,17,0,,,1.03,1.03
2252701,17,0,,,0.89,0.89
2252702,10,2,41,47.126436782,46,46
2252703,17,8,6,20,24,24
2252704,13,0,,,110,110
2252705,10,0,,,120,120
2252707,29,7,4,40,,6
2252708,1,1,9,42.857142857,30,30
2252709,22,8,,,469.99,469.99
2252710,13,2,7,18.918918919,30,30
2252711,13,0,,,92,92
2252712,10,2,16,34.782608696,30,30
2252713,16,0,,,30,30
2252714,17,0,,,0.95,0.95
2252715,10,0,,,,6
2252716,10,0,,,70,70
2252717,10,2,,,262,262
2252718,17,0,,,0.69,0.69
2252719,25,0,,,6,6
2252720,17,0,,,0.79,0.79
2252721,30,0,,,0.03,0.03
2252722,30,0,,,,0
2252723,17,0,,,2.2,2.2
2252724,27,8,21,33.333333333,42,42
2252725,17,3,1.97,13.133333333,13.03,13.03
2252726,10,0,,,70,70
2252727,10,2,130,69.14893617,58,58
2252728,10,5,41,47.126436782,46,46
2252729,13,0,,,180,180
2252730,1,2,15,100,,0
2252731,17,3,7,46.666666667,8,8
2252732,10,0,,,84,84
2252733,17,0,,,0.66,0.66
2252734,10,0,,,120,120
2252735,17,0,,,0.66,0.66
2252736,10,2,128,68.085106383,60,60
2252737,21,0,,,0.76,0.76
2252738,9,0,,,0.0328515112,0.0328515112
2252739,24,8,11.97,49.875,12.03,12.03
2252740,17,0,,,0.49,0.49
2252741,10,2,60,42.857142857,80,80
2252742,10,2,29,41.428571429,41,41
2252743,10,2,13,22.807017544,44,44
2252744,10,4,156,43.333333333,204,204
2252745,10,8,20,13.245033113,131,131
2252746,5,8,5.97,33.166666667,12.03,12.03
2252747,17,8,12.44,41.466666667,17.56,17.56
2252749,26,8,24.97,67.486486486,12.03,12.03
2252750,10,8,6,100,,0
2252751,16,8,30,38.461538462,48,48
2252752,17,8,11,26.829268293,30,30
2252753,10,2,9,33.333333333,18,18
2252754,10,0,,,18,18
2252755,17,0,,,1,1
2252756,17,0,,,10,10
2252757,17,6,2,33.333333333,8,8
2252758,10,0,,,27,27
2252759,17,0,,,46,46
2252760,21,2,43,28.476821192,108,108
2252761,16,7,4,7.8431372549,47,47
2252762,17,3,28.97,70.658536585,12.03,12.03
2252763,17,0,,,0.89,0.89
2252764,17,0,,,21,21
2252765,10,4,10,14.285714286,60,60
2252766,29,7,10,100,,0
2252767,17,3,0.54,27,1.46,1.46
2252768,16,4,5,12.195121951,36,36
2252769,10,2,10,100,,0
2252770,27,2,85,36.170212766,150,150
2252771,29,8,6,33.333333333,,12
2252772,17,3,8,80,2,2
2252773,17,3,13,35.135135135,24,24
2252774,17,0,,,5,5
2252775,10,0,,,84,84
2252776,10,2,33,27.5,87,87
2252777,17,3,5.9,59,4.1,4.1
2252778,17,0,,,5.85,5.85
2252779,17,0,,,7,7
2252780,17,0,,,1,1
2252781,16,,,,0.0328515112,0.0328515112
2252782,10,3,5,41.666666667,7,7
2252783,15,8,2.87,28.7,7.13,7.13
2252784,13,0,,,46,46
2252785,10,8,29.87,99.566666667,0.13,0.13
2252786,30,0,,,6,6
2252787,17,0,,,0.69,0.69
2252788,10,2,62.967148489,99.947854744,0.0328515112,0.0328515112
2252789,10,2,65.97,84.576923077,12.03,12.03
2252790,10,2,106,40.458015267,156,156
2252791,17,0,,,0.66,0.66
2252792,17,0,,,1,1
2252793,15,0,,,21,21
2252794,10,5,3,30,7,7
2252795,9,,,,8,8
2252796,9,,,,6,6
2252797,17,0,,,46,46
2252798,13,7,29,37.662337662,48,48
2252799,22,8,70,53.846153846,60,60
2252800,10,3,27,47.368421053,30,30
2252801,9,,,,6,6
2252802,13,0,,,30,30
2252803,16,,,,0.0328515112,0.0328515112
2252804,17,8,16,34.782608696,30,30
2252805,17,0,,,1.62,1.62
2252806,17,0,,,10,10
2252807,17,3,3,12.5,21,21
2252808,17,0,,,20,20
2252809,16,0,,,,0
2252810,16,5,33,64.705882353,18,18
2252811,17,0,,,2.53,2.53
2252812,17,7,25,54.347826087,21,21
2252813,10,2,20,33.333333333,40,40
2252814,13,0,,,18,18
2252815,17,0,,,0.66,0.66
2252816,13,8,20,43.47826087,26,26
2252817,17,0,,,0.79,0.79
2252818,16,0,,,,0
2252819,10,0,,,60,60
2252820,10,0,,,168,168
2252821,10,0,,,60,60
2252822,17,0,,,33,33
2252823,13,0,,,110,110
2252824,10,8,18.18,75.75,5.82,5.82
2252825,17,0,,,48,48
2252826,17,8,3,11.111111111,24,24
2252827,15,0,,,5,10
2252828,10,0,,,110,110
2252829,16,0,,,,6
2252830,28,8,37.87,82.326086957,8.13,8.13
2252831,16,5,42.97,75.385964912,0.03,14.03
2252832,17,5,11,19.298245614,46,46
2252833,10,0,,,2.43,2.43
2252834,16,0,,,,8
2252835,17,0,,,1.07,1.07
2252836,16,0,,,22,22
2252837,17,0,,,,0
2252838,17,0,,,0.66,0.66
2252840,17,0,,,4,4
2252841,17,8,2,25,6,6
2252842,17,,,,0.0328515112,0.0328515112
2252843,16,0,,,42,42
2252845,17,0,,,3,3
2252847,23,0,,,46,46
2252848,25,0,,,27,27
2252849,17,0,,,5,5
2252850,10,8,6,20,24,24
2252851,28,6,7,23.333333333,37,37
2252852,16,0,,,70,70
2252853,9,0,,,,0
2252854,13,7,25,20.833333333,95,95
2252855,15,0,,,,0
2252856,17,0,,,0.66,0.66
2252857,10,0,,,120,120
2252858,16,5,6,100,,0
2252859,16,8,12,40,18,18
2252860,6,0,,,0.03,0.03
2252861,1,0,,,24,24
2252862,26,8,6,50,,6
2252863,10,0,,,57,57
2252864,17,0,,,21,21
2252865,10,8,91,60.264900662,60,60
2252866,17,8,6,28.571428571,15,15
2252867,24,0,,,21,21
2252868,10,0,,,120,120
2252869,17,0,,,30,30
2252870,10,5,48,28.571428571,120,120
2252871,24,0,,,24,24
2252872,17,3,4.08,51,3.92,3.92
2252873,21,8,50.97,80.904761905,12.03,12.03
2252874,7,0,,,120,120
2252875,16,,,,,0
2252876,17,0,,,10,10
2252877,27,0,,,360,360
2252878,10,7,28,14.893617021,160,160
2252879,10,2,48,28.571428571,120,120
2252880,17,8,16,34.782608696,30,30
2252881,17,0,,,14,14
2252882,10,6,6,10,60,66
2252883,17,0,,,60,60
2252884,4,0,,,,0
2252885,29,2,33.97,73.847826087,12.03,12.03
2252886,4,8,1,100,,0
2252887,17,3,3,11.111111111,24,24
2252888,17,3,4,40,6,6
2252889,21,8,27,47.368421053,30,30
2252890,10,6,12,50,36,36
2252891,16,8,4,40,,6
2252892,10,2,15,11.111111111,120,120
2252893,13,7,23,29.87012987,54,54
2252894,17,0,,,5.26,5.26
2252895,13,0,,,21,21
2252896,10,2,69,57.5,51,51
2252897,30,,,,,0
2252898,10,0,,,72,72
2252899,13,5,8,8,92,92
2252900,17,3,11.86,65.888888889,6.14,6.14
2252901,21,4,23.967148489,79.890494963,0.0328515112,6.0328515112
2252902,29,7,12,40,18,18
2252903,16,5,3.97,99.25,0.03,0.03
2252904,10,2,55,45.454545455,66,66
2252905,10,8,48,20,192,192
2252906,10,0,,,72,72
2252907,7,5,48,61.538461538,30,30
2252908,29,7,9,16.666666667,45,45
2252909,10,4,52,17.808219178,240,240
2252910,16,8,3.01,75.25,0.99,0.99
2252911,17,3,8,19.512195122,33,33
2252912,10,7,58,22.13740458,204,204
2252913,17,0,,,0.0328515112,0.0328515112
2252914,16,8,13,48.148148148,14,14
2252915,16,0,,,168,168
2252916,15,0,,,3,6
2252917,16,0,,,145,145
2252918,13,0,,,63,63
2252919,17,8,8,100,,0
2252920,13,0,,,204,204
2252921,17,0,,,15,15
2252922,17,0,,,24,24
2252923,16,8,10,16.393442623,51,51
2252924,12,8,33,52.380952381,30,30
2252925,17,3,6,20,24,24
2252926,16,8,22,91.666666667,2,2
2252927,13,0,,,34,34
2252928,17,4,5,9.8039215686,46,46
2252929,17,2,18,100,,0
2252930,29,0,,,,0
2252931,17,3,13,35.135135135,24,24
2252932,10,7,60,35.714285714,108,108
2252933,23,7,54,15,300,306
2252934,16,0,,,0.0328515112,0.0328515112
2252935,10,2,9.9671484888,99.671484888,0.0328515112,0.0328515112
2252936,17,0,,,1.53,1.53
2252937,17,0,,,1.43,1.43
2252938,10,0,,,176,176
2252939,17,0,,,57,57
2252940,17,3,12,57.142857143,9,9
2252941,10,8,14,9.2715231788,137,137
2252942,17,0,,,1.39,1.39
2252943,17,3,4,33.333333333,8,8
2252944,21,2,75,86.206896552,6,12
2252945,17,0,,,2.36,2.36
2252946,1,7,4,100,,0
2252947,26,1,63,50.4,188,188
2252948,16,8,21,51.219512195,14,20
2252949,17,0,,,36,36
2252950,17,3,9.9671484888,99.671484888,0.0328515112,0.0328515112
2252951,10,3,3.93,65.5,2.07,2.07
2252952,17,3,4,40,6,6
2252953,17,3,5.44,45.333333333,6.56,6.56
2252954,10,0,,,6,6
2252955,16,0,,,,0
2252956,16,2,25,67.567567568,,12
2252957,10,8,56.9,99.824561404,0.1,0.1
2252958,13,5,16,16,84,84
2252959,17,0,,,1.39,1.39
2252960,16,8,70,100,,0
2252961,13,0,,,71,71
2252962,17,3,9.9671484888,99.671484888,0.0328515112,0.0328515112
2252963,17,0,,,57,57
2252965,10,0,,,60,60
2252966,10,0,,,235,235
2252967,10,7,3,4.2857142857,67,67
2252969,10,2,6,100,,0
2252970,16,8,10,100,,0
2252971,17,0,,,24,24
2252972,17,3,2,25,6,6
2252973,21,0,,,,0
2252974,17,0,,,5,5
2252975,15,8,2,13.333333333,13,13
2252976,17,8,15,83.333333333,3,3
2252978,10,8,27,20,108,108
2252979,13,0,,,77,77
2252980,10,0,,,57,57
2252981,17,0,,,0.85,0.85
2252982,10,7,38.93,84.630434783,7.07,7.07
2252983,10,7,5,5,95,95
2252984,10,0,,,100,100
2252985,16,0,,,,0
2252986,10,7,33.97,73.847826087,12.03,12.03
2252987,17,0,,,24,24
2252988,16,8,11,8.3333333333,121,121
2252989,25,0,,,21,21
2252990,10,0,,,210,210
2252991,17,0,,,3.03,3.03
2252992,13,8,10,7.6923076923,120,120
2252993,10,2,85,70.247933884,36,36
2252994,10,2,31,54.385964912,26,26
2252996,26,2,,,197,197
2252997,10,8,6,50,,6
2252998,10,8,18,39.130434783,28,28
2252999,4,7,9,33.333333333,18,18
2253000,10,7,96,26.666666667,264,264
2253001,10,7,108,64.285714286,60,60
2253002,10,3,46,65.714285714,24,24
2253003,17,0,,,8,8
2253004,17,3,4.77,47.7,5.23,5.23
2253005,17,0,,,15,15
2253006,13,8,6,20,24,24
2253007,13,2,96,53.333333333,84,84
2253008,10,0,,,,0
2253009,10,0,,,37,37
2253010,17,0,,,27,27
2253011,17,3,3.77,47.125,4.23,4.23
2253012,10,2,26,29.885057471,61,61
2253013,13,0,,,60,60
2253014,10,0,,,3.23,3.23
2253015,13,5,24,20,96,96
2253016,17,8,5.44,11.826086957,40.56,40.56
2253017,16,2,18,54.545454545,15,15
2253018,16,7,,,12,24
2253019,10,7,16,15.094339623,90,90
2253020,17,0,,,1.33,1.33
2253021,13,0,,,96,96
2253022,1,0,,,4.23,4.23
2253023,17,3,12,66.666666667,6,6
2253024,17,0,,,0.0328515112,0.0328515112
2253025,13,2,110,61.111111111,70,70
2253026,17,0,,,0.89,0.89
2253027,17,0,,,0.0328515112,0.0328515112
2253028,13,0,,,35,35
2253029,17,6,1,14.285714286,8,8
2253030,16,7,9,15.789473684,48,48
2253031,17,0,,,7,7
2253032,7,8,70,33.333333333,140,140
2253033,17,0,,,0.69,0.69
2253034,17,0,,,8,8
2253035,17,0,,,7,7
2253036,17,0,,,12,12
2253037,17,0,,,6,6
2253038,17,0,,,7,7
2253039,13,6,15,8.3333333333,195,195
2253040,13,0,,,24,24
2253041,17,0,,,7,7
2253042,13,8,21,41.176470588,30,30
2253043,17,0,,,12,12
2253044,17,3,2,20,8,8
2253045,21,0,,,46,46
2253046,17,0,,,12,12
2253047,17,0,,,7,7
2253048,16,2,21,100,,0
2253049,17,0,,,10,10
2253050,17,0,,,8,8
2253051,29,5,9,50,,9
2253052,17,0,,,7,7
2253053,16,2,17.01,94.5,0.99,0.99
2253054,21,0,,,63,63
2253055,17,0,,,10,10
2253056,16,,,,0.0328515112,0.0328515112
2253057,30,0,,,,0
2253058,17,0,,,10.79,10.79
2253059,10,4,7,10,63,63
2253060,16,5,11,61.111111111,7,7
2253061,17,4,6,10.526315789,51,51
2253062,17,0,,,11.72,11.72
2253063,17,0,,,13.03,13.03
2253064,17,0,,,42,42
2253065,17,8,5.87,32.611111111,12.13,12.13
2253066,10,0,,,105,105
2253067,17,0,,,12,12
2253068,17,0,,,1.59,1.59
2253069,17,0,,,8,8
2253070,17,0,,,24,24
2253071,10,0,,,180,180
2253072,17,8,6,50,,6
2253073,10,8,27,31.034482759,60,60
2253074,17,0,,,,0
2253075,16,2,14.97,99.8,0.03,0.03
2253076,10,3,3.05,50.833333333,2.95,2.95
2253077,13,8,11,10.185185185,97,97
2253078,9,0,,,,0
2253079,17,0,,,0.53,0.53
2253080,10,0,,,84,84
2253081,13,0,,,57,57
2253083,7,0,,,121,121
2253084,10,7,33,57.894736842,24,24
2253085,10,2,98,52.127659574,90,90
2253086,17,0,,,12,12
2253087,17,0,,,7,7
2253088,10,8,5,33.333333333,10,10
2253089,15,2,8,100,,0
2253090,10,2,76,50.331125828,75,75
2253091,10,3,30,38.461538462,48,48
2253092,17,0,,,0.0328515112,0.0328515112
2253093,10,7,7,12.280701754,50,50
2253094,10,3,3.05,50.833333333,2.95,2.95
2253095,10,0,,,170,170
2253096,10,6,45,88.235294118,96,96
2253097,17,3,2,20,8,8
2253098,10,0,,,21,21
2253099,7,7,46,65.714285714,24,24
2253100,17,0,,,7,7
2253101,10,2,120,50,120,120
2253102,16,,,,0.0328515112,0.0328515112
2253103,13,8,9,9,91,91
2253104,7,8,72,30,168,168
2253105,10,2,75,55.555555556,60,60
2253106,10,0,,,37,37
2253107,10,0,,,,0
2253108,30,0,,,78,78
2253109,5,8,15,100,,0
2253110,17,3,5,33.333333333,10,10
2253111,10,0,,,120,120
2253112,10,2,30,38.461538462,48,48
2253113,20,0,,,137,137
2253114,17,3,7,18.918918919,30,30
2253115,10,8,48,44.444444444,60,60
2253116,10,0,,,60,60
2253117,17,0,,,14,14
2253118,16,,,,0.0328515112,0.0328515112
2253119,22,0,,,262,262
2253120,10,2,24,80,,6
2253121,10,0,,,15,15
2253122,10,0,,,60,60
2253123,17,0,,,14,14
2253124,10,0,,,120,120
2253125,10,0,,,60,60
2253126,13,0,,,27,27
2253127,10,2,24,52.173913043,22,22
2253128,16,,,,0.0328515112,0.0328515112
2253129,10,2,6,10.526315789,51,51
2253130,10,2,33,55,27,27
2253131,10,0,,,87,87
2253132,17,0,,,1.36,1.36
2253133,13,0,,,41,41
2253134,13,8,82,31.297709924,180,180
2253135,17,0,,,0.95,0.95
2253136,10,8,10,21.739130435,36,36
2253137,16,0,,,3,3
2253138,10,0,,,16,16
2253139,10,0,,,96,96
2253140,16,0,,,30,30
2253141,13,0,,,,6
2253142,16,0,,,4,8
2253143,10,5,86,63.703703704,49,49
2253144,17,0,,,4.79,4.79
2253145,17,3,4,40,6,6
2253146,21,4,6,100,,0
2253147,17,0,,,5.16,5.16
2253148,10,2,3,30,,7
2253149,16,8,6,100,,0
2253150,16,0,,,,0
2253151,10,0,,,0.0328515112,0.0328515112
2253152,1,0,,,18,18
2253153,24,0,,,21,21
2253154,21,0,,,108,108
2253155,26,2,99,57.894736842,72,72
2253156,17,3,8,19.512195122,33,33
2253157,10,0,,,10,10
2253158,10,6,1,0.7633587786,132,132
2253159,10,0,,,188,188
2253160,10,2,44,73.333333333,16,16
2253161,10,7,17.97,59.9,12.03,12.03
2253162,17,0,,,8,8
2253163,10,8,39,68.421052632,18,18
2253164,13,0,,,60,60
2253165,17,0,,,6,6
2253166,10,2,12,20,48,48
2253167,16,1,17,70.833333333,41,41
2253168,16,0,,,60,60
2253169,13,6,9,14.285714286,72,72
2253170,13,0,,,120,120
2253171,13,0,,,110,110
2253172,10,0,,,60,60
2253173,10,2,24,26.086956522,68,68
2253174,30,0,,,,0
2253175,17,3,1,12.5,7,7
2253176,10,0,,,228,228
2253177,10,8,12.967148489,35.046347267,0.0328515112,24.032851511
2253178,17,0,,,0.0328515112,0.0328515112
2253179,16,5,14,27.450980392,37,37
2253180,1,0,,,21,21
2253181,29,8,10,100,,0
2253182,17,0,,,0.56,0.56
2253183,17,4,20,31.746031746,43,43
2253184,16,,,,0.0328515112,0.0328515112
2253185,21,2,17,41.463414634,24,24
2253186,17,0,,,8,8
2253187,10,2,21,36.842105263,36,36
2253188,17,0,,,0.39,0.39
2253189,16,0,,,50,50
2253190,17,0,,,4,4
2253191,17,3,10,66.666666667,5,5
2253192,10,4,4.67,46.7,5.33,5.33
2253193,7,0,,,97,97
2253194,4,8,2.97,19.8,12.03,12.03
2253195,17,8,3,16.666666667,15,15
2253196,17,8,26,63.414634146,15,15
2253197,10,0,,,120,120
2253199,16,0,,,0.33,0.33
2253201,10,3,24,34.285714286,46,46
2253202,13,8,28,60.869565217,18,18
2253203,17,3,2,20,8,8
2253204,17,0,,,10,10
2253205,26,0,,,84,84
2253206,17,0,,,21,21
2253207,10,2,15,50,15,15
2253208,16,8,26,22.413793103,90,90
2253209,10,2,68,36.170212766,120,120
2253210,17,3,7.17,71.7,2.83,2.83
2253211,17,8,20,48.780487805,21,21
2253212,10,8,47.967148489,79.945247481,0.0328515112,12.032851511
2253213,1,8,30,14.285714286,180,180
2253214,17,0,,,15,15
2253215,10,8,1.61,26.833333333,4.39,4.39
2253216,17,8,3.18,39.75,4.82,4.82
2253217,10,0,,,92,92
2253218,30,0,,,,0
2253219,7,8,113,53.80952381,97,97
2253220,16,,,,0.0328515112,0.0328515112
2253221,17,0,,,10,10
2253222,21,0,,,120,120
2253223,13,0,,,46,46
2253224,30,0,,,3,3
2253225,10,8,25,20.661157025,96,96
2253226,17,3,6,100,,0
2253227,16,2,8.8,58.666666667,0.2,6.2
2253228,17,0,,,6,6
2253229,17,3,8.42,84.2,1.58,1.58
2253230,17,3,3,20,12,12
2253231,10,8,15,11.111111111,120,120
2253232,10,0,,,57,57
2253233,10,2,70,57.851239669,51,51
2253234,26,0,,,154,154
2253235,13,0,,,51,51
2253236,10,8,10,15.873015873,53,53
2253237,16,8,12,100,,0
2253238,10,0,,,240,240
2253239,10,2,30,100,,0
2253240,13,0,,,120,120
2253241,17,8,12,40,18,18
2253242,16,8,12,100,,0
2253243,17,5,69.967148489,99.95306927,0.0328515112,0.0328515112
2253244,10,8,13,10.743801653,108,108
2253245,16,2,6,100,,0
2253247,16,4,3,16.666666667,15,15
2253248,1,8,6,40,9,9
2253249,10,7,40,57.142857143,30,30
2253250,13,8,46,100,,0
2253251,16,5,26,56.52173913,20,20
2253252,10,0,,,145,145
2253253,30,8,2,33.333333333,4,4
2253254,16,2,2,6.6666666667,28,28
2253255,17,3,7,87.5,1,1
2253256,10,0,,,70,70
2253257,13,8,25,49.019607843,26,26
2253259,16,5,27,52.941176471,24,24
2253260,7,5,22,31.428571429,48,48
2253261,16,8,10,100,,0
2253262,10,0,,,60,60
2253263,10,7,6,25,18,18
2253264,16,5,24,42.105263158,33,33
2253265,16,8,10,100,,0
2253266,21,8,37,100,,0
2253267,7,8,82,31.297709924,180,180
2253268,16,7,57,100,,0
2253269,29,8,4,4.347826087,88,88
2253270,17,3,7.9,79,2.1,2.1
2253271,17,0,,,5.39,5.39
2253272,10,8,39,28.888888889,96,96
2253273,7,2,60,76.923076923,18,18
2253274,17,8,10.67,44.458333333,13.33,13.33
2253275,17,8,16,34.782608696,30,30
2253276,10,7,68,36.170212766,120,120
2253277,16,2,3,9.375,29,29
2253278,17,0,,,37,37
2253279,17,0,,,8,8
2253280,16,0,,,87,87
2253281,10,0,,,120,120
2253282,17,3,6.87,85.875,1.13,1.13
2253283,17,0,,,41,41
2253284,16,2,14,25.925925926,40,40
2253285,10,0,,,60,60
